Date,Slot,Room,Block,SeatNo,USN,Course-sNo,Course-Code
10-Nov-25,Slot-2,318A,B,21,22BTRCL055,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,22,22BTRCL058,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,23,22BTRCL062,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,24,22BTRCL064,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,25,22BTRCL069,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,26,22BTRCL077,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,27,22BTRCL081,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,28,22BTRCL086,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,29,22BTRCL092,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,30,22BTRCL096,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,31,22BTRCL098,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,32,22BTRCL104,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,33,22BTRCL111,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,34,22BTRCL113,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,35,22BTRCL117,Tst87,22CSE226
10-Nov-25,Slot-2,318A,B,36,22BTRCL120,Tst87,22CSE226
10-Nov-25,Slot-2,327B,A,1,22BTRCN061,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,2,22BTRCN062,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,3,22BTRCN068,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,4,22BTRCN070,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,5,22BTRCN071,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,6,22BTRCN076,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,7,22BTRCN077,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,8,22BTRCN078,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,9,22BTRCN079,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,10,22BTRCN082,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,11,22BTRCN083,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,12,22BTRCN085,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,13,22BTRCN086,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,14,22BTRCN087,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,15,22BTRCN088,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,16,22BTRCN089,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,17,22BTRCN090,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,18,22BTRCN092,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,19,22BTRCN093,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,20,22BTRCN094,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,21,22BTRCN095,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,22,22BTRCN096,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,23,22BTRCN099,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,24,22BTRCN100,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,25,22BTRCN101,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,26,22BTRCN102,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,27,22BTRCN103,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,28,22BTRCN105,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,29,22BTRCN106,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,30,22BTRCN110,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,31,22BTRCN112,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,32,22BTRCN114,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,33,22BTRCN115,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,34,22BTRCN118,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,35,22BTRCN120,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,36,22BTRCN121,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,37,22BTRCN126,Tst103,22CSE349
10-Nov-25,Slot-2,327B,A,38,22BTLCN005,Tst103,22CSE349
10-Nov-25,Slot-2,327B,B,1,,,
10-Nov-25,Slot-2,327B,B,2,,,
10-Nov-25,Slot-2,327B,B,3,,,
10-Nov-25,Slot-2,327B,B,4,,,
10-Nov-25,Slot-2,327B,B,5,,,
10-Nov-25,Slot-2,327B,B,6,,,
10-Nov-25,Slot-2,327B,B,7,,,
10-Nov-25,Slot-2,327B,B,8,,,
10-Nov-25,Slot-2,327B,B,9,,,
10-Nov-25,Slot-2,327B,B,10,,,
10-Nov-25,Slot-2,327B,B,11,,,
10-Nov-25,Slot-2,327B,B,12,,,
10-Nov-25,Slot-2,327B,B,13,,,
10-Nov-25,Slot-2,327B,B,14,,,
10-Nov-25,Slot-2,327B,B,15,,,
10-Nov-25,Slot-2,327B,B,16,,,
10-Nov-25,Slot-2,327B,B,17,,,
10-Nov-25,Slot-2,327B,B,18,,,
10-Nov-25,Slot-2,327B,B,19,,,
10-Nov-25,Slot-2,327B,B,20,,,
10-Nov-25,Slot-2,327B,B,21,,,
10-Nov-25,Slot-2,327B,B,22,,,
10-Nov-25,Slot-2,327B,B,23,,,
10-Nov-25,Slot-2,327B,B,24,,,
10-Nov-25,Slot-2,327B,B,25,,,
10-Nov-25,Slot-2,327B,B,26,,,
10-Nov-25,Slot-2,327B,B,27,,,
10-Nov-25,Slot-2,327B,B,28,,,
10-Nov-25,Slot-2,222A,A,1,22BTRCN282,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,2,22BTRCN283,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,3,22BTRCN284,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,4,22BTRCN286,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,5,22BTRCN287,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,6,22BTRCN288,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,7,22BTRCN292,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,8,22BTRCN293,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,9,22BTRCN296,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,10,22BTRCN297,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,11,22BTRCN298,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,12,22BTRCN299,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,13,22BTRCN300,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,14,22BTRCN302,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,15,22BTRCN303,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,16,22BTRCN305,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,17,22BTRCN306,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,18,22BTRCN310,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,19,22BTRCN311,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,20,22BTRCN312,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,21,22BTRCN315,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,22,22BTRCN318,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,23,22BTRCN319,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,24,22BTRCN320,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,25,22BTRCN321,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,26,22BTRCN322,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,27,22BTRCN324,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,28,22BTRCN325,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,29,22BTRCN326,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,30,22BTRCN328,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,31,22BTRCN332,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,32,22BTRCN333,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,33,22BTRCN334,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,34,22BTRCN335,Tst103,22CSE349
10-Nov-25,Slot-2,222A,A,35,22BTRCN336,Tst103,22CSE349
10-Nov-25,Slot-2,222A,B,1,,,
10-Nov-25,Slot-2,222A,B,2,,,
10-Nov-25,Slot-2,222A,B,3,,,
10-Nov-25,Slot-2,222A,B,4,,,
10-Nov-25,Slot-2,222A,B,5,,,
10-Nov-25,Slot-2,222A,B,6,,,
10-Nov-25,Slot-2,222A,B,7,,,
10-Nov-25,Slot-2,222A,B,8,,,
10-Nov-25,Slot-2,222A,B,9,,,
10-Nov-25,Slot-2,222A,B,10,,,
10-Nov-25,Slot-2,222A,B,11,,,
10-Nov-25,Slot-2,222A,B,12,,,
10-Nov-25,Slot-2,222A,B,13,,,
10-Nov-25,Slot-2,222A,B,14,,,
10-Nov-25,Slot-2,222A,B,15,,,
10-Nov-25,Slot-2,222A,B,16,,,
10-Nov-25,Slot-2,222A,B,17,,,
10-Nov-25,Slot-2,222A,B,18,,,
10-Nov-25,Slot-2,222A,B,19,,,
10-Nov-25,Slot-2,222A,B,20,,,
10-Nov-25,Slot-2,222A,B,21,,,
10-Nov-25,Slot-2,222A,B,22,,,
10-Nov-25,Slot-2,222A,B,23,,,
10-Nov-25,Slot-2,222A,B,24,,,
10-Nov-25,Slot-2,222A,B,25,,,
10-Nov-25,Slot-2,222A,B,26,,,
10-Nov-25,Slot-2,222A,B,27,,,
10-Nov-25,Slot-2,222A,B,28,,,
10-Nov-25,Slot-2,222A,B,29,,,
10-Nov-25,Slot-2,222A,B,30,,,
10-Nov-25,Slot-2,222B,A,1,21BTRCS245,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,2,22BTLCN001,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,3,22BTLCN002,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,4,22BTLCN003,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,5,22BTRCN002,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,6,22BTRCN004,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,7,22BTRCN005,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,8,22BTRCN006,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,9,22BTRCN008,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,10,22BTRCN009,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,11,22BTRCN010,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,12,22BTRCN011,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,13,22BTRCN012,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,14,22BTRCN013,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,15,22BTRCN015,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,16,22BTRCN016,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,17,22BTRCN020,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,18,22BTRCN022,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,19,22BTRCN023,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,20,22BTRCN025,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,21,22BTRCN026,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,22,22BTRCN028,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,23,22BTRCN031,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,24,22BTRCN032,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,25,22BTRCN033,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,26,22BTRCN036,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,27,22BTRCN038,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,28,22BTRCN040,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,29,22BTRCN041,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,30,22BTRCN044,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,31,22BTRCN045,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,32,22BTRCN046,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,33,22BTRCN047,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,34,22BTRCN048,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,35,22BTRCN050,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,36,22BTRCN052,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,37,22BTRCN053,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,38,22BTRCN057,Tst103,22CSE349
10-Nov-25,Slot-2,222B,A,39,22BTRCN059,Tst103,22CSE349
10-Nov-25,Slot-2,222B,B,1,,,
10-Nov-25,Slot-2,222B,B,2,,,
10-Nov-25,Slot-2,222B,B,3,,,
10-Nov-25,Slot-2,222B,B,4,,,
10-Nov-25,Slot-2,222B,B,5,,,
10-Nov-25,Slot-2,222B,B,6,,,
10-Nov-25,Slot-2,222B,B,7,,,
10-Nov-25,Slot-2,222B,B,8,,,
10-Nov-25,Slot-2,222B,B,9,,,
10-Nov-25,Slot-2,222B,B,10,,,
10-Nov-25,Slot-2,222B,B,11,,,
10-Nov-25,Slot-2,222B,B,12,,,
10-Nov-25,Slot-2,222B,B,13,,,
10-Nov-25,Slot-2,222B,B,14,,,
10-Nov-25,Slot-2,222B,B,15,,,
10-Nov-25,Slot-2,222B,B,16,,,
10-Nov-25,Slot-2,222B,B,17,,,
10-Nov-25,Slot-2,222B,B,18,,,
10-Nov-25,Slot-2,222B,B,19,,,
10-Nov-25,Slot-2,222B,B,20,,,
10-Nov-25,Slot-2,222B,B,21,,,
10-Nov-25,Slot-2,222B,B,22,,,
10-Nov-25,Slot-2,222B,B,23,,,
10-Nov-25,Slot-2,222B,B,24,,,
10-Nov-25,Slot-2,222B,B,25,,,
10-Nov-25,Slot-2,222B,B,26,,,
10-Nov-25,Slot-2,316B,A,1,22BTRCN192,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,2,22BTRCN194,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,3,22BTRCN195,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,4,22BTRCN196,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,5,22BTRCN197,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,6,22BTRCN198,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,7,22BTRCN202,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,8,22BTRCN203,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,9,22BTRCN204,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,10,22BTRCN206,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,11,22BTRCN207,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,12,22BTRCN208,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,13,22BTRCN209,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,14,22BTRCN210,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,15,22BTRCN211,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,16,22BTRCN212,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,17,22BTRCN213,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,18,22BTRCN214,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,19,22BTRCN215,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,20,22BTRCN216,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,21,22BTRCN217,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,22,22BTRCN218,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,23,22BTRCN219,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,24,22BTRCN220,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,25,22BTRCN221,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,26,22BTRCN223,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,27,22BTRCN225,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,28,22BTRCN227,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,29,22BTRCN228,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,30,22BTRCN229,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,31,22BTRCN230,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,32,22BTRCN231,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,33,22BTRCN232,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,34,22BTRCN233,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,35,22BTRCN235,Tst103,22CSE349
10-Nov-25,Slot-2,316B,A,36,22BTRCN236,Tst103,22CSE349
10-Nov-25,Slot-2,316B,B,1,,,
10-Nov-25,Slot-2,316B,B,2,,,
10-Nov-25,Slot-2,316B,B,3,,,
10-Nov-25,Slot-2,316B,B,4,,,
10-Nov-25,Slot-2,316B,B,5,,,
10-Nov-25,Slot-2,316B,B,6,,,
10-Nov-25,Slot-2,316B,B,7,,,
10-Nov-25,Slot-2,316B,B,8,,,
10-Nov-25,Slot-2,316B,B,9,,,
10-Nov-25,Slot-2,316B,B,10,,,
10-Nov-25,Slot-2,316B,B,11,,,
10-Nov-25,Slot-2,316B,B,12,,,
10-Nov-25,Slot-2,316B,B,13,,,
10-Nov-25,Slot-2,316B,B,14,,,
10-Nov-25,Slot-2,316B,B,15,,,
10-Nov-25,Slot-2,316B,B,16,,,
10-Nov-25,Slot-2,316B,B,17,,,
10-Nov-25,Slot-2,316B,B,18,,,
10-Nov-25,Slot-2,316B,B,19,,,
10-Nov-25,Slot-2,316B,B,20,,,
10-Nov-25,Slot-2,316B,B,21,,,
10-Nov-25,Slot-2,316B,B,22,,,
10-Nov-25,Slot-2,316B,B,23,,,
10-Nov-25,Slot-2,316B,B,24,,,
10-Nov-25,Slot-2,316B,B,25,,,
10-Nov-25,Slot-2,316B,B,26,,,
10-Nov-25,Slot-2,316B,B,27,,,
10-Nov-25,Slot-2,316B,B,28,,,
10-Nov-25,Slot-2,316B,B,29,,,
10-Nov-25,Slot-2,115A,A,1,22BTRCN337,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,2,22BTRCN338,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,3,22BTRCN339,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,4,22BTRCN340,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,5,22BTRCN341,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,6,22BTRCN342,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,7,22BTTCN002,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,8,22BTLCN010,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,9,22BTLCN011,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,10,22BTRCN001,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,11,22BTRCN003,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,12,22BTRCN014,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,13,22BTRCN017,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,14,22BTRCN018,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,15,22BTRCN019,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,16,22BTRCN021,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,17,22BTRCN024,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,18,22BTRCN027,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,19,22BTRCN029,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,20,22BTRCN030,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,21,22BTRCN034,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,22,22BTRCN035,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,23,22BTRCN039,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,24,22BTRCN042,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,25,22BTRCN043,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,26,22BTRCN051,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,27,22BTRCN054,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,28,22BTRCN055,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,29,22BTRCN056,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,30,22BTRCN058,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,31,22BTRCN060,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,32,22BTRCN063,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,33,22BTRCN064,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,34,22BTRCN065,Tst103,22CSE349
10-Nov-25,Slot-2,115A,A,35,22BTRCN066,Tst103,22CSE349
10-Nov-25,Slot-2,115A,B,1,,,
10-Nov-25,Slot-2,115A,B,2,,,
10-Nov-25,Slot-2,115A,B,3,,,
10-Nov-25,Slot-2,115A,B,4,,,
10-Nov-25,Slot-2,115A,B,5,,,
10-Nov-25,Slot-2,115A,B,6,,,
10-Nov-25,Slot-2,115A,B,7,,,
10-Nov-25,Slot-2,115A,B,8,,,
10-Nov-25,Slot-2,115A,B,9,,,
10-Nov-25,Slot-2,115A,B,10,,,
10-Nov-25,Slot-2,115A,B,11,,,
10-Nov-25,Slot-2,115A,B,12,,,
10-Nov-25,Slot-2,115A,B,13,,,
10-Nov-25,Slot-2,115A,B,14,,,
10-Nov-25,Slot-2,115A,B,15,,,
10-Nov-25,Slot-2,115A,B,16,,,
10-Nov-25,Slot-2,115A,B,17,,,
10-Nov-25,Slot-2,115A,B,18,,,
10-Nov-25,Slot-2,115A,B,19,,,
10-Nov-25,Slot-2,115A,B,20,,,
10-Nov-25,Slot-2,115A,B,21,,,
10-Nov-25,Slot-2,115A,B,22,,,
10-Nov-25,Slot-2,115A,B,23,,,
10-Nov-25,Slot-2,115A,B,24,,,
10-Nov-25,Slot-2,115A,B,25,,,
10-Nov-25,Slot-2,115A,B,26,,,
10-Nov-25,Slot-2,115A,B,27,,,
10-Nov-25,Slot-2,115A,B,28,,,
10-Nov-25,Slot-2,115B,A,1,22BTRCN067,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,2,22BTRCN069,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,3,22BTRCN072,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,4,22BTRCN074,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,5,22BTRCN075,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,6,22BTRCN080,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,7,22BTRCN081,Tst103,22CSE349
10-Nov-25,Slot-2,115B,A,8,22BTRCN084,Tst103,22CSE349
