Date,Slot,Room,Block,SeatNo,USN,Course-sNo,Course-Code
10-Nov-25,Slot-1,318A,B,13,23BTRAD015,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,14,23BTRAD016,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,15,23BTRAD018,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,16,23BTRAD019,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,17,23BTRAD020,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,18,23BTRAD021,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,19,23BTRAD022,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,20,23BTRAD023,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,21,23BTRAD024,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,22,23BTRCL002,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,23,23BTRCL003,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,24,23BTRCL010,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,25,23BTRCL012,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,26,23BTRCL013,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,27,23BTRCL014,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,28,23BTRCL025,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,29,23BTRCL026,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,30,23BTRCL027,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,31,23BTRCL028,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,32,23BTRCL029,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,33,23BTRCL030,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,34,23BTRCL031,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,35,23BTRCL032,Tst72,23CSE150
10-Nov-25,Slot-1,318A,B,36,23BTRCL033,Tst72,23CSE150
10-Nov-25,Slot-1,327B,A,1,24BTRCA040,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,2,24BTRCA041,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,3,24BTRCA042,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,4,24BTRCA043,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,5,24BTRCA044,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,6,24BTRCA045,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,7,24BTRCA046,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,8,24BTRCA047,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,9,24BTRCA048,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,10,24BTRCA049,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,11,24BTRCA050,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,12,24BTRCA051,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,13,24BTRCA052,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,14,24BTRCA054,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,15,24BTRCA055,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,16,24BTRCA060,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,17,24BTRCA065,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,18,24BTRCA056,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,19,24BTRCA057,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,20,24BTRCA058,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,21,24BTRCA059,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,22,24BTRCA061,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,23,24BTRCA062,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,24,24BTRCA063,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,25,24BTRCA064,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,26,24BTRCA066,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,27,24BTRCA067,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,28,3AILateral1,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,29,3AILateral2,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,30,24BTRBT022,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,31,24BTRBT014,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,32,24BTRCO016,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,33,24BTRSN001,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,34,24BTRSN002,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,35,24BTRSN003,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,36,24BTRSN004,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,37,24BTRSN005,Tst06,23CSE302
10-Nov-25,Slot-1,327B,A,38,24BTRSN006,Tst06,23CSE302
10-Nov-25,Slot-1,327B,B,1,23BTRDC062,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,2,23BTRDC063,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,3,23BTRDC064,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,4,23BTRDC065,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,5,23BTRDC066,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,6,23BTRDC067,Tst55,22DSDE11
10-Nov-25,Slot-1,327B,B,7,,,
10-Nov-25,Slot-1,327B,B,8,,,
10-Nov-25,Slot-1,327B,B,9,,,
10-Nov-25,Slot-1,327B,B,10,,,
10-Nov-25,Slot-1,327B,B,11,,,
10-Nov-25,Slot-1,327B,B,12,,,
10-Nov-25,Slot-1,327B,B,13,,,
10-Nov-25,Slot-1,327B,B,14,,,
10-Nov-25,Slot-1,327B,B,15,,,
10-Nov-25,Slot-1,327B,B,16,,,
10-Nov-25,Slot-1,327B,B,17,,,
10-Nov-25,Slot-1,327B,B,18,,,
10-Nov-25,Slot-1,327B,B,19,,,
10-Nov-25,Slot-1,327B,B,20,,,
10-Nov-25,Slot-1,327B,B,21,,,
10-Nov-25,Slot-1,327B,B,22,,,
10-Nov-25,Slot-1,327B,B,23,,,
10-Nov-25,Slot-1,327B,B,24,,,
10-Nov-25,Slot-1,327B,B,25,,,
10-Nov-25,Slot-1,327B,B,26,,,
10-Nov-25,Slot-1,327B,B,27,,,
10-Nov-25,Slot-1,327B,B,28,,,
10-Nov-25,Slot-1,222A,A,1,24BTRAO053,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,2,24BTRAO054,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,3,24BTRAO055,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,4,24BTRAO056,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,5,24BTRAO057,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,6,24BTRDC001,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,7,24BTRDC003,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,8,24BTRDC004,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,9,24BTRDC005,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,10,24BTRDC006,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,11,24BTRDC007,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,12,24BTRDC008,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,13,24BTRDC009,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,14,24BTRDC010,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,15,24BTRDC011,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,16,24BTRDC012,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,17,24BTRDC013,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,18,24BTRDC014,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,19,24BTRDC015,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,20,24BTRDC016,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,21,24BTRDC017,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,22,24BTRDC018,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,23,24BTRDC019,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,24,24BTRDC020,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,25,24BTRDC021,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,26,24BTRDC022,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,27,24BTRDC023,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,28,24BTRDC024,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,29,24BTRDC025,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,30,24BTRDC026,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,31,24BTRDC027,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,32,24BTRDC028,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,33,24BTRDC029,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,34,24BTRDC030,Tst06,23CSE302
10-Nov-25,Slot-1,222A,A,35,24BTRDC031,Tst06,23CSE302
10-Nov-25,Slot-1,222A,B,1,23BTRCT088,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,2,23BTRCT090,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,3,23BTRCT091,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,4,23BTRCT092,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,5,23BTRCT093,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,6,23BTRCT095,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,7,23BTRCT096,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,8,23BTRCT097,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,9,23BTRCT098,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,10,23BTRCT100,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,11,23BTRCT101,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,12,23BTRCT104,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,13,23BTRCT105,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,14,23BTRCT109,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,15,23BTRCT112,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,16,23BTRCT115,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,17,23BTRCT117,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,18,23BTRCT119,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,19,23BTRCT121,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,20,23BTRCT122,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,21,23BTRCT124,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,22,23BTRCT127,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,23,23BTRCT129,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,24,23BTRCT131,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,25,23BTRCT132,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,26,23BTRCT133,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,27,23BTRCT135,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,28,23BTRCT137,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,29,23BTRCT138,Tst60,23CSE506
10-Nov-25,Slot-1,222A,B,30,23BTRCT139,Tst60,23CSE506
10-Nov-25,Slot-1,222B,A,1,24BTRCA001,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,2,24BTRCA002,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,3,24BTRCA003,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,4,24BTRCA004,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,5,24BTRCA005,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,6,24BTRCA006,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,7,24BTRCA007,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,8,24BTRCA008,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,9,24BTRCA009,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,10,24BTRCA010,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,11,24BTRCA011,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,12,24BTRCA012,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,13,24BTRCA013,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,14,24BTRCA014,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,15,24BTRCA015,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,16,24BTRCA016,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,17,24BTRCA017,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,18,24BTRCA018,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,19,24BTRCA019,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,20,24BTRCA020,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,21,24BTRCA021,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,22,24BTRCA022,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,23,24BTRCA023,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,24,24BTRCA024,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,25,24BTRCA025,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,26,24BTRCA026,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,27,24BTRCA027,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,28,24BTRCA028,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,29,24BTRCA029,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,30,24BTRCA030,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,31,24BTRCA031,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,32,24BTRCA032,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,33,24BTRCA033,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,34,24BTRCA034,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,35,24BTRCA035,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,36,24BTRCA036,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,37,24BTRCA037,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,38,24BTRCA038,Tst06,23CSE302
10-Nov-25,Slot-1,222B,A,39,24BTRCA039,Tst06,23CSE302
10-Nov-25,Slot-1,222B,B,1,,,
10-Nov-25,Slot-1,222B,B,2,,,
10-Nov-25,Slot-1,222B,B,3,,,
10-Nov-25,Slot-1,222B,B,4,,,
10-Nov-25,Slot-1,222B,B,5,,,
10-Nov-25,Slot-1,222B,B,6,,,
10-Nov-25,Slot-1,222B,B,7,,,
10-Nov-25,Slot-1,222B,B,8,,,
10-Nov-25,Slot-1,222B,B,9,,,
10-Nov-25,Slot-1,222B,B,10,,,
10-Nov-25,Slot-1,222B,B,11,,,
10-Nov-25,Slot-1,222B,B,12,,,
10-Nov-25,Slot-1,222B,B,13,,,
10-Nov-25,Slot-1,222B,B,14,,,
10-Nov-25,Slot-1,222B,B,15,,,
10-Nov-25,Slot-1,222B,B,16,,,
10-Nov-25,Slot-1,222B,B,17,,,
10-Nov-25,Slot-1,222B,B,18,,,
10-Nov-25,Slot-1,222B,B,19,,,
10-Nov-25,Slot-1,222B,B,20,,,
10-Nov-25,Slot-1,222B,B,21,,,
10-Nov-25,Slot-1,222B,B,22,,,
10-Nov-25,Slot-1,222B,B,23,,,
10-Nov-25,Slot-1,222B,B,24,,,
10-Nov-25,Slot-1,222B,B,25,,,
10-Nov-25,Slot-1,222B,B,26,,,
10-Nov-25,Slot-1,316B,A,1,24BTRSN046,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,2,24BTRSN047,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,3,24BTRSN048,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,4,24BTRSN049,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,5,24BTRSN050,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,6,24BTRSN051,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,7,24BTRSN052,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,8,24BTRSN053,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,9,24BTRSN054,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,10,24BTRSN055,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,11,24BTRSN056,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,12,24BTRSN057,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,13,24BTRSN058,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,14,24BTRSN059,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,15,24BTRSN060,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,16,24BTRSN061,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,17,24BTRSN062,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,18,24BTRSN063,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,19,24BTRBT002,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,20,24BTRCP025,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,21,24BTRAO001,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,22,24BTRAO002,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,23,24BTRAO003,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,24,24BTRAO004,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,25,24BTRAO005,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,26,24BTRAO006,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,27,24BTRAO007,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,28,24BTRAO008,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,29,24BTRAO009,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,30,24BTRAO010,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,31,24BTRAO011,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,32,24BTRAO012,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,33,24BTRAO013,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,34,24BTRAO014,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,35,24BTRAO015,Tst06,23CSE302
10-Nov-25,Slot-1,316B,A,36,24BTRAO016,Tst06,23CSE302
10-Nov-25,Slot-1,316B,B,1,24BTRCB001,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,2,24BTRCB003,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,3,24BTRCB004,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,4,24BTRCB005,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,5,24BTRCB006,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,6,24BTRCB007,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,7,24BTRCB008,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,8,24BTRCB009,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,9,24BTRCB010,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,10,24BTRCB011,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,11,24BTRCB012,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,12,24BTRCB013,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,13,24BTRCB014,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,14,24BTRCB015,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,15,24BTRCB016,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,16,24BTRCB017,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,17,24BTRCB018,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,18,24BTRCB019,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,19,24BTRCB020,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,20,24BTRCB021,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,21,24BTRCB022,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,22,24BTRCB023,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,23,24BTRCB024,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,24,24BTRCB025,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,25,24BTRCB026,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,26,24BTRCB027,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,27,24BTRCB028,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,28,24BTRCB029,Tst13,23CSBS301
10-Nov-25,Slot-1,316B,B,29,24BTRCB030,Tst13,23CSBS301
10-Nov-25,Slot-1,115A,A,1,24BTRDC032,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,2,24BTRDC033,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,3,24BTRDC034,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,4,24BTRDC035,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,5,24BTRDC036,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,6,24BTRDC037,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,7,24BTRDC038,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,8,24BTRDC039,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,9,24BTRDC040,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,10,24BTRDC041,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,11,24BTRDC042,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,12,24BTRDC043,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,13,24BTRDC044,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,14,24BTRDC045,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,15,24BTRDC046,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,16,24BTRDC047,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,17,24BTRDC048,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,18,24BTRDC049,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,19,24BTRDC050,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,20,24BTRDC051,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,21,24BTRDC052,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,22,24BTRDC053,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,23,24BTRDC054,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,24,24BTRDC055,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,25,24BTRDC056,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,26,24BTRDC057,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,27,24BTRDC058,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,28,24BTRDC059,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,29,24BTRDC060,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,30,24BTRDC061,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,31,24BTRDC062,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,32,24BTRDC063,Tst06,23CSE302
10-Nov-25,Slot-1,115A,A,33,24BTRDC064,Tst06,23CSE302
