Date,Slot,Room,Block,SeatNo,USN,Course-sNo,Course-Code
16-Sept-25,Slot-1,327B,B,24,23BTRSN032,Tst78,23CSE502
16-Sept-25,Slot-1,327B,B,25,23BTRSN033,Tst78,23CSE502
16-Sept-25,Slot-1,327B,B,26,23BTRSN034,Tst78,23CSE502
16-Sept-25,Slot-1,327B,B,27,23BTRSN036,Tst78,23CSE502
16-Sept-25,Slot-1,327B,B,28,23BTRSN037,Tst78,23CSE502
16-Sept-25,Slot-1,222B,A,1,24BTRCA001,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,2,24BTRCA002,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,3,24BTRCA003,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,4,24BTRCA004,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,5,24BTRCA005,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,6,24BTRCA006,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,7,24BTRCA007,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,8,24BTRCA008,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,9,24BTRCA009,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,10,24BTRCA010,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,11,24BTRCA011,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,12,24BTRCA012,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,13,24BTRCA013,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,14,24BTRCA014,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,15,24BTRCA015,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,16,24BTRCA016,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,17,24BTRCA017,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,18,24BTRCA018,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,19,24BTRCA019,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,20,24BTRCA020,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,21,24BTRCA021,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,22,24BTRCA022,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,23,24BTRCA023,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,24,24BTRCA024,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,25,24BTRCA025,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,26,24BTRCA026,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,27,24BTRCA027,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,28,24BTRCA028,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,29,24BTRCA029,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,30,24BTRCA030,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,31,24BTRCA031,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,32,24BTRCA032,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,33,24BTRCA033,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,34,24BTRCA034,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,35,24BTRCA035,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,36,24BTRCA036,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,37,24BTRCA037,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,38,24BTRCA038,Tst26,23CSE303
16-Sept-25,Slot-1,222B,A,39,24BTRCA039,Tst26,23CSE303
16-Sept-25,Slot-1,222B,B,1,,,
16-Sept-25,Slot-1,222B,B,2,,,
16-Sept-25,Slot-1,222B,B,3,,,
16-Sept-25,Slot-1,222B,B,4,,,
16-Sept-25,Slot-1,222B,B,5,,,
16-Sept-25,Slot-1,222B,B,6,,,
16-Sept-25,Slot-1,222B,B,7,,,
16-Sept-25,Slot-1,222B,B,8,,,
16-Sept-25,Slot-1,222B,B,9,,,
16-Sept-25,Slot-1,222B,B,10,,,
16-Sept-25,Slot-1,222B,B,11,,,
16-Sept-25,Slot-1,222B,B,12,,,
16-Sept-25,Slot-1,222B,B,13,,,
16-Sept-25,Slot-1,222B,B,14,,,
16-Sept-25,Slot-1,222B,B,15,,,
16-Sept-25,Slot-1,222B,B,16,,,
16-Sept-25,Slot-1,222B,B,17,,,
16-Sept-25,Slot-1,222B,B,18,,,
16-Sept-25,Slot-1,222B,B,19,,,
16-Sept-25,Slot-1,222B,B,20,,,
16-Sept-25,Slot-1,222B,B,21,,,
16-Sept-25,Slot-1,222B,B,22,,,
16-Sept-25,Slot-1,222B,B,23,,,
16-Sept-25,Slot-1,222B,B,24,,,
16-Sept-25,Slot-1,222B,B,25,,,
16-Sept-25,Slot-1,222B,B,26,,,
16-Sept-25,Slot-1,222A,A,1,24BTRCT026,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,2,24BTRCT029,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,3,24BTRCT030,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,4,24BTRCT031,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,5,24BTRCT032,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,6,24BTRCT033,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,7,24BTRCT036,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,8,24BTRCT039,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,9,24BTRCT043,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,10,24BTRCT044,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,11,24BTRCT046,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,12,24BTRCT047,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,13,24BTRCT049,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,14,24BTRCT050,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,15,24BTRCT051,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,16,24BTRCT053,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,17,24BTRCT054,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,18,24BTRCT058,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,19,24BTRCT059,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,20,24BTRCT062,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,21,24BTRCT070,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,22,24BTRCT081,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,23,24BTRCT086,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,24,24BTRCT091,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,25,24BTRCT126,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,26,24BTRCT138,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,27,24BTRCT144,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,28,24BTRCT151,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,29,24BTRCT155,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,30,24BTRCT156,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,31,24BTRCT157,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,32,24BTRCT158,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,33,24BTRCT164,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,34,24BTRCT172,Tst26,23CSE303
16-Sept-25,Slot-1,222A,A,35,24BTRCT175,Tst26,23CSE303
16-Sept-25,Slot-1,222A,B,1,23BTRCT037,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,2,23BTRCT039,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,3,23BTRCT040,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,4,23BTRCT041,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,5,23BTRCT043,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,6,23BTRCT044,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,7,23BTRCT045,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,8,23BTRCT046,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,9,23BTRCT049,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,10,23BTRCT051,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,11,23BTRCT053,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,12,23BTRCT055,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,13,23BTRCT066,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,14,23BTRCT078,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,15,23BTRCT089,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,16,23BTRCT094,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,17,23BTRCT099,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,18,23BTRCT102,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,19,23BTRCT106,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,20,23BTRCT108,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,21,23BTRCT110,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,22,23BTRCT111,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,23,23BTRCT113,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,24,23BTRCT114,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,25,23BTRCT116,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,26,23BTRCT118,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,27,23BTRCT120,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,28,23BTRCT123,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,29,23BTRCT125,Tst64,23CSE505
16-Sept-25,Slot-1,222A,B,30,23BTRCT126,Tst64,23CSE505
16-Sept-25,Slot-1,316B,A,1,24BTRSN007,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,2,24BTRSN008,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,3,24BTRSN009,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,4,24BTRSN010,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,5,24BTRSN011,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,6,24BTRSN012,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,7,24BTRSN013,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,8,24BTRSN014,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,9,24BTRSN015,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,10,24BTRSN016,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,11,24BTRSN017,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,12,24BTRSN018,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,13,24BTRSN019,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,14,24BTRSN021,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,15,24BTRSN022,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,16,24BTRSN023,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,17,24BTRSN024,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,18,24BTRSN025,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,19,24BTRSN026,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,20,24BTRSN027,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,21,24BTRSN028,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,22,24BTRSN029,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,23,24BTRSN030,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,24,24BTRSN032,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,25,24BTRSN033,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,26,24BTRSN034,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,27,24BTRSN035,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,28,24BTRSN036,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,29,24BTRSN037,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,30,24BTRSN038,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,31,24BTRSN040,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,32,24BTRSN041,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,33,24BTRSN042,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,34,24BTRSN043,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,35,24BTRSN044,Tst26,23CSE303
16-Sept-25,Slot-1,316B,A,36,24BTRSN045,Tst26,23CSE303
16-Sept-25,Slot-1,316B,B,1,23BTRCL052,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,2,23BTRCL054,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,3,23BTRCL055,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,4,23BTRCL056,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,5,23BTRCL058,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,6,23BTRCL059,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,7,23BTRCL067,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,8,23BTRCL069,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,9,23BTRCL091,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,10,23BTRCL093,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,11,23BTRCL111,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,12,23BTRCL151,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,13,23BTRCL155,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,14,23BTRCL157,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,15,23BTRCL159,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,16,23BTRCL160,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,17,23BTRCL210,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,18,23BTRCL215,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,19,23BTRCL219,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,20,23BTRCL258,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,21,23BTRCL261,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,22,23BTRCL024,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,23,23BTRCL034,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,24,23BTRCL073,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,25,23BTRCL074,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,26,23BTRCL077,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,27,23BTRCL081,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,28,23BTRCL084,Tst82,23AIMLDE12
16-Sept-25,Slot-1,316B,B,29,23BTRCL085,Tst82,23AIMLDE12
16-Sept-25,Slot-1,202,A,1,24BTRCL109,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,2,24BTRCL110,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,3,24BTRCL113,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,4,24BTRCL114,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,5,24BTRCL115,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,6,24BTRCL116,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,7,24BTRCL117,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,8,24BTRCL119,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,9,24BTRCL120,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,10,24BTRCL121,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,11,24BTRCL122,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,12,24BTRCL130,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,13,24BTRCL168,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,14,24BTRCL185,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,15,24BTRCL190,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,16,24BTRCL207,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,17,24BTRCL211,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,18,24BTRCL224,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,19,24BTRCL225,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,20,24BTRCL232,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,21,24BTRCL235,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,22,JUUG25LBTECH13505,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,23,JUUG25LBTECH23625,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,24,JUUG25LBTECH14056,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,25,JUUG25LBTECH13375,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,26,JUUG25LBTECH29806,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,27,JUUG25LBTECH29161,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,28,JUUGL25BTECH30729,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,29,23BTRCL095,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,30,24BTRCL024,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,31,24BTRCL047,Tst12,23CSE316
16-Sept-25,Slot-1,202,A,32,24BTRCL112,Tst12,23CSE316
16-Sept-25,Slot-1,202,B,1,23BTRCT006,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,2,23BTRCT012,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,3,23BTRCT014,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,4,23BTRCT015,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,5,23BTRCT016,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,6,23BTRCT017,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,7,23BTRCT018,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,8,23BTRCT019,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,9,23BTRCT020,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,10,23BTRCT023,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,11,23BTRCT025,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,12,23BTRCT026,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,13,23BTRCT030,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,14,23BTRCT031,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,15,23BTRCT032,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,16,23BTRCT033,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,17,23BTRCT034,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,18,23BTRCT036,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,19,23BTRCT038,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,20,23BTRCT042,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,21,23BTRCT047,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,22,23BTRCT048,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,23,23BTRCT050,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,24,23BTRCT052,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,25,23BTRCT054,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,26,23BTRCT056,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,27,23BTRCT057,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,28,23BTRCT058,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,29,23BTRCT059,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,30,23BTRCT060,Tst64,23CSE505
16-Sept-25,Slot-1,202,B,31,23BTRCT061,Tst64,23CSE505
16-Sept-25,Slot-1,115A,A,1,24BTRCT176,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,2,24BTRCT177,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,3,24BTRCT001,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,4,24BTRCT002,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,5,24BTRCT003,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,6,24BTRCT014,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,7,24BTRCT025,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,8,24BTRCT037,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,9,24BTRCT038,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,10,24BTRCT040,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,11,24BTRCT045,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,12,24BTRCT048,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,13,24BTRCT056,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,14,24BTRCT057,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,15,24BTRCT060,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,16,24BTRCT061,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,17,24BTRCT064,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,18,24BTRCT065,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,19,24BTRCT066,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,20,24BTRCT067,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,21,24BTRCT068,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,22,24BTRCT069,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,23,24BTRCT071,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,24,24BTRCT072,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,25,24BTRCT073,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,26,24BTRCT074,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,27,24BTRCT075,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,28,24BTRCT076,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,29,24BTRCT077,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,30,24BTRCT078,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,31,24BTRCT079,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,32,24BTRCT082,Tst26,23CSE303
16-Sept-25,Slot-1,115A,A,33,24BTRCT084,Tst26,23CSE303
